3212;2559;72;;2;2;693;2018-04-10;martes 10 de abril de 2018;1;NULL
3213;2560;72;;2;2;694;2018-04-10;martes 10 de abril de 2018;1;NULL
3214;2518;56;;2;2;695;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3215;1144;72;;2;2;696;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3216;1143;72;;2;2;697;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3217;1142;72;;2;2;698;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3218;1141;72;;2;2;699;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3219;1140;72;;2;2;700;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3220;1139;72;;2;2;701;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3221;1138;72;;2;2;702;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3222;1137;72;;2;2;703;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3223;1136;72;;2;2;704;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3224;1134;72;;2;2;705;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3225;1133;72;;2;2;706;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3226;1132;72;;2;2;707;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3227;1131;72;;2;2;708;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3228;1130;72;;2;2;709;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3229;1129;72;;2;2;710;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3230;1127;72;;2;2;711;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3231;1125;72;;2;2;712;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3232;1124;72;;2;2;713;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3233;1123;72;;2;2;714;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3234;1122;72;;2;2;715;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3235;1121;72;;2;2;716;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3236;1120;72;;2;2;717;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3237;1119;72;;2;2;718;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3238;1118;72;;2;2;719;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3239;1117;72;;2;2;720;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3240;1116;72;;2;2;721;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3241;1115;72;;2;2;722;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3242;1114;72;;2;2;723;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3243;1113;72;;2;2;724;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3244;1112;72;;2;2;725;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3245;1111;72;;2;1;726;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3246;1110;72;;2;1;727;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3247;1109;72;;2;1;728;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3248;1108;72;;2;1;729;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3249;1107;72;;2;1;730;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3250;1106;72;;2;1;731;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3251;1105;72;;2;1;732;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3252;1104;72;;2;1;733;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3253;1103;72;;2;1;734;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3254;1102;72;;2;1;735;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3255;1101;72;;2;1;736;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3256;1100;72;;2;1;737;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3257;1099;72;;2;1;738;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3258;1097;72;;2;1;739;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3259;1095;72;;2;1;740;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3260;1094;72;;2;1;741;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3261;1093;72;;2;1;742;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3262;1092;72;;2;1;743;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3263;1091;72;;2;1;744;2018-04-11;miercoles 11 de abril de 2018;1;NULL
3264;1090;72;;2;1;745;2018-04-11;miercoles 11 de abril de 2018;1;NULL
